config,N,K,p,arm,chi,n_eff,entropy
reference impl.,60,5,0.1,shuffled,0.6395057202236025,0.7097395454587553,0.8043568940462988
reference impl.,60,5,0.1,shuffled,0.9281252460005109,0.537225287785267,0.7340483099821109
reference impl.,60,5,0.1,shuffled,0.4553607902966179,0.828257873075208,0.9170679845451943
reference impl.,60,5,0.1,shuffled,0.5555245381095218,0.7641710677130754,0.8866963073715195
reference impl.,60,5,0.1,shuffled,0.6495688100788745,0.7032647325902499,0.8626259944957609
reference impl.,60,5,0.1,shuffled,0.24616207213912228,0.9428662948541806,0.9758023031005605
reference impl.,60,5,0.1,shuffled,0.6418017273658575,0.708260713790996,0.8219696237176395
reference impl.,60,5,0.1,shuffled,0.4680694968528528,0.820284618924226,0.8837934491304459
reference impl.,60,5,0.1,shuffled,0.8468513818975564,0.5823578431251141,0.7229106390405213
reference impl.,60,5,0.1,shuffled,0.6383410438301844,0.7104900287745866,0.8232855301820656
reference impl.,60,5,0.1,shuffled,0.6483834156761906,0.7040265123559709,0.8359624987086525
reference impl.,60,5,0.1,shuffled,0.6129826272873304,0.7268774638069883,0.8680378113872119
reference impl.,60,5,0.1,shuffled,0.4346996031349941,0.8410685390821825,0.9145936229903026
reference impl.,60,5,0.1,shuffled,0.6146693247677325,0.725785063821967,0.8886857063536956
reference impl.,60,5,0.1,shuffled,0.6424867777459262,0.7078196505390032,0.842427412740232
reference impl.,60,5,0.1,shuffled,0.7292328584230792,0.6528350241123014,0.7957195953435777
reference impl.,60,5,0.1,shuffled,1.0026697291229918,0.49866691729556856,0.6957207842809269
reference impl.,60,5,0.1,shuffled,0.6994093451139285,0.6715134573916072,0.8331285395967578
reference impl.,60,5,0.1,shuffled,0.3576444872211757,0.8865958924420884,0.9607224847663846
reference impl.,60,5,0.1,shuffled,0.5859677304221189,0.7444031041550642,0.860115487703854
reference impl.,60,5,0.1,shuffled,0.4567580041138803,0.8273845252500797,0.9205486381826842
reference impl.,60,5,0.1,shuffled,0.5470946194577839,0.7696377758050233,0.8357903056523732
reference impl.,60,5,0.1,shuffled,0.5907031833154569,0.7413281742495543,0.868373281162902
reference impl.,60,5,0.1,shuffled,0.9679136903467934,0.5163004008322252,0.7670251298503186
reference impl.,60,5,0.1,shuffled,0.9051637504526621,0.5496554878548522,0.6438582172438984
reference impl.,60,5,0.1,shuffled,0.7597609479032202,0.6340202464818138,0.8045041738315731
reference impl.,60,5,0.1,shuffled,0.7487259524168713,0.6407830669179306,0.8366992237589362
reference impl.,60,5,0.1,shuffled,0.5643712680888154,0.758429031464715,0.8776617785015298
reference impl.,60,5,0.1,shuffled,0.6815957929821544,0.682792950219125,0.8559735350293107
reference impl.,60,5,0.1,shuffled,0.7300398036484954,0.6523335440629249,0.8323007805336092
reference impl.,60,5,0.1,shuffled,0.717623864590935,0.6600729728624937,0.8361752812430505
reference impl.,60,5,0.1,shuffled,0.9406819389637684,0.5305370464946095,0.7332211438405138
reference impl.,60,5,0.1,shuffled,1.0761456383243393,0.4633728259058548,0.6538627302422579
reference impl.,60,5,0.1,shuffled,0.5899952845761738,0.741787795741595,0.8900859567727216
reference impl.,60,5,0.1,shuffled,0.7443204334767487,0.6434952985595344,0.8188896293209886
reference impl.,60,5,0.1,shuffled,0.9879228368809005,0.5060750433351754,0.7016685494499781
reference impl.,60,5,0.1,shuffled,0.8423236936955983,0.5849632146454665,0.7603280352280769
reference impl.,60,5,0.1,shuffled,0.8341264770183207,0.5897036632938407,0.7445662548118956
reference impl.,60,5,0.1,shuffled,0.8363492005259202,0.5884152850851874,0.7574672104497687
reference impl.,60,5,0.1,shuffled,0.6667384281261347,0.6922618334831873,0.8343149549465924
reference impl.,60,5,0.1,shuffled,0.7668122589539969,0.6297225093104415,0.7456896307469567
reference impl.,60,5,0.1,shuffled,0.7330083971463051,0.6504905663635403,0.7952354171973655
reference impl.,60,5,0.1,shuffled,0.4552444898514318,0.8283305306308383,0.8907260558130388
reference impl.,60,5,0.1,shuffled,0.82752246162751,0.593544576717426,0.7360380406031297
reference impl.,60,5,0.1,shuffled,1.2002059812728694,0.4097530406262265,0.554698169268361
reference impl.,60,5,0.1,shuffled,0.7108650508731056,0.6643065535281456,0.8388918038862119
reference impl.,60,5,0.1,shuffled,0.9128946825627015,0.5454416428486436,0.6952753870810346
reference impl.,60,5,0.1,shuffled,0.5810226301935819,0.7476147556085194,0.8539444547701633
reference impl.,60,5,0.1,shuffled,0.740372160774981,0.6459318509942327,0.8229055973315466
reference impl.,60,5,0.1,shuffled,0.7865367847169267,0.6178025563114197,0.8107930438370219
reference impl.,60,5,0.1,shuffled,0.39660779614395536,0.8640818710804404,0.9328163264744536
reference impl.,60,5,0.1,shuffled,0.6359344362226499,0.7120414576826947,0.8510431575818304
reference impl.,60,5,0.1,shuffled,0.6784359590455983,0.6848023556925148,0.8356734580767514
reference impl.,60,5,0.1,shuffled,0.21044144367492607,0.9575924429443248,0.9838083182082757
reference impl.,60,5,0.1,shuffled,0.7019219046210324,0.6699295091292805,0.8377515964626999
reference impl.,60,5,0.1,shuffled,0.9064098881208834,0.5489743035995219,0.7414557555613668
reference impl.,60,5,0.1,shuffled,0.6541559889452755,0.7003193172379686,0.7366265774108709
reference impl.,60,5,0.1,shuffled,0.564700874826303,0.7582150258792383,0.8872425206363806
reference impl.,60,5,0.1,shuffled,0.15656317192409364,0.9760744372328894,0.9887516571937364
reference impl.,60,5,0.1,shuffled,1.0189240535969664,0.4906274874219336,0.6368141502813215
reference impl.,60,5,0.1,shuffled,0.7622454002776373,0.6325038476603135,0.7324657855756741
reference impl.,60,5,0.1,shuffled,0.41237508525309124,0.8546619851577171,0.940335673526901
reference impl.,60,5,0.1,shuffled,0.5004596878271486,0.7997057728022381,0.8904835138946618
reference impl.,60,5,0.1,shuffled,0.5523588065848724,0.7662246628727867,0.8593287551714894
reference impl.,60,5,0.1,shuffled,0.32516582214112766,0.9043776120669584,0.9644562035829012
reference impl.,60,5,0.1,shuffled,0.40727662787958835,0.8577254353229646,0.93455264723356
reference impl.,60,5,0.1,shuffled,0.8248357274639273,0.5951127045304117,0.7395980218653545
reference impl.,60,5,0.1,shuffled,0.32929707150225906,0.9021716126245506,0.9491965186774237
reference impl.,60,5,0.1,shuffled,0.5719692040743698,0.7534950280603944,0.8222939167725551
reference impl.,60,5,0.1,shuffled,0.8001463382272846,0.6096690477583692,0.7498500968304399
reference impl.,60,5,0.1,shuffled,0.5620248452516621,0.7599523781337324,0.8878621853183759
reference impl.,60,5,0.1,shuffled,0.8471287699988644,0.5821985279382753,0.7677099040478718
reference impl.,60,5,0.1,shuffled,0.5605614771025612,0.7609023016097586,0.8225214803632164
reference impl.,60,5,0.1,shuffled,0.43717564612911003,0.839544179329423,0.9406322583671399
reference impl.,60,5,0.1,shuffled,0.8054575319307051,0.6065157370341553,0.7840941413491966
reference impl.,60,5,0.1,shuffled,0.8312056700636902,0.5914000266600288,0.7734577624498487
reference impl.,60,5,0.1,shuffled,0.8255125109702435,0.5947173968752206,0.7332318712886349
reference impl.,60,5,0.1,shuffled,0.8257252766610722,0.5945931625029159,0.735796630979198
reference impl.,60,5,0.1,shuffled,1.015526062059224,0.49229722646939916,0.7191604684007221
reference impl.,60,5,0.1,shuffled,0.4390504503255814,0.8383879055959664,0.9329566861890787
reference impl.,60,5,0.1,shuffled,0.8126023592288016,0.6022925927037991,0.7620946233840185
reference impl.,60,5,0.1,shuffled,0.29391579697111697,0.9204827231833587,0.9588062588386982
reference impl.,60,5,0.1,shuffled,0.48026474573245936,0.8125759282163397,0.9143447268786389
reference impl.,60,5,0.1,shuffled,0.4125705835518369,0.8545441981886974,0.952564825696438
reference impl.,60,5,0.1,shuffled,1.0033361338769724,0.4983347154933926,0.5693810904573191
reference impl.,60,5,0.1,shuffled,0.9036161328199668,0.5505025187809899,0.7167515467727077
reference impl.,60,5,0.1,shuffled,0.6513580695908531,0.7021153792912006,0.8693434695653937
reference impl.,60,5,0.1,shuffled,0.6155546751739972,0.7252117766017518,0.8596243149056845
reference impl.,60,5,0.1,shuffled,0.46334099734982825,0.8232587863808434,0.9300772113319066
reference impl.,60,5,0.1,shuffled,0.4597724150905712,0.8254975225817458,0.9018140356173007
reference impl.,60,5,0.1,shuffled,0.5148903535547914,0.7904438024309348,0.8856842209577344
reference impl.,60,5,0.1,shuffled,0.3194011356937913,0.9074269475252114,0.9645188232439885
reference impl.,60,5,0.1,shuffled,0.5065712483235218,0.7957890474773496,0.9059161645505882
reference impl.,60,5,0.1,shuffled,0.42018928595921634,0.84993610126872,0.9304331937135755
reference impl.,60,5,0.1,shuffled,0.10239037833035959,0.989624979952378,0.9962601448463185
reference impl.,60,5,0.1,shuffled,0.15186408520692682,0.9774571975234103,0.9915432807258701
reference impl.,60,5,0.1,shuffled,0.2225559946198918,0.9528063842960784,0.9818507718870525
reference impl.,60,5,0.1,shuffled,0.2493192113654739,0.9414776821677168,0.9754985005485348
reference impl.,60,5,0.1,shuffled,0.3198488699025661,0.9071913332590779,0.9619056105479603
reference impl.,60,5,0.1,shuffled,0.3487468393045395,0.8915640900043212,0.9528500667699245
reference impl.,60,5,0.1,shuffled,0.3160459612883029,0.9091859193115347,0.9651639404921856
reference impl.,60,5,0.1,shuffled,0.17852125707282682,0.9691144774124409,0.9878339526552733
reference impl.,60,5,0.1,shuffled,0.6496397918431711,0.7032191252033706,0.8216419600683709
reference impl.,60,5,0.1,shuffled,0.4439201773077088,0.8353764386753695,0.9321145824747706
reference impl.,60,5,0.1,shuffled,0.6031646098738792,0.7332412864922626,0.8795999962469148
reference impl.,60,5,0.1,shuffled,0.6870941519586571,0.6793024283537625,0.8553371177313771
reference impl.,60,5,0.1,shuffled,0.5052961356919853,0.7966069738415283,0.9047327743390945
reference impl.,60,5,0.1,shuffled,0.5341248642453725,0.7780349101690477,0.8481893276951277
reference impl.,60,5,0.1,shuffled,0.8930036018208879,0.5563420275773048,0.7536882376800965
reference impl.,60,5,0.1,shuffled,0.8392826404835494,0.5867183336530295,0.7684345001966509
reference impl.,60,5,0.1,shuffled,0.7570840707535625,0.6356566687640565,0.8059160485124982
reference impl.,60,5,0.1,shuffled,1.2470349263342833,0.3913747107459669,0.5359624261084669
reference impl.,60,5,0.1,shuffled,0.4413711038073497,0.8369542405997776,0.9346367104797793
reference impl.,60,5,0.1,shuffled,0.7641053719378353,0.6313701222623659,0.8027000707980979
reference impl.,60,5,0.1,shuffled,0.673510151919164,0.6879396290186621,0.8625395894235616
reference impl.,60,5,0.1,shuffled,0.1576368657507854,0.9757531380770068,0.9908760844870934
reference impl.,60,5,0.1,shuffled,0.46414515881740565,0.8227535939232652,0.8879067863454374
reference impl.,60,5,0.1,shuffled,0.6899752676747901,0.6774765410692931,0.8476179580463317
reference impl.,60,5,0.1,shuffled,0.6736672049899626,0.6878395118280198,0.7906163743566251
reference impl.,60,5,0.1,shuffled,0.41311365286387214,0.8542168786473434,0.9261227694483839
reference impl.,60,5,0.1,shuffled,0.5654677235803437,0.7577171140596066,0.8325484421038423
reference impl.,60,5,0.1,shuffled,0.5759367574270342,0.7509181014437425,0.8566607812755594
reference impl.,60,5,0.1,shuffled,0.3268735402586061,0.9034677983489354,0.9636511356081354
reference impl.,60,5,0.1,shuffled,0.7689798583880743,0.6284051615905765,0.7861198314913095
reference impl.,60,5,0.1,shuffled,0.8797609329730111,0.5637044358178886,0.7478265605633632
reference impl.,60,5,0.1,shuffled,0.5914255507487862,0.7408591782873915,0.8248622456397113
reference impl.,60,5,0.1,shuffled,1.0201859281844399,0.49000888349251315,0.6842113542941
reference impl.,60,5,0.1,shuffled,0.5121900673065327,0.7921804407079575,0.8590205553495505
reference impl.,60,5,0.1,shuffled,0.7347084235572944,0.6494364813868837,0.8033637768122723
reference impl.,60,5,0.1,shuffled,0.712028547555285,0.6635767645799863,0.802901213994222
reference impl.,60,5,0.1,shuffled,0.4623231640492043,0.8238978437483084,0.9054529234700884
reference impl.,60,5,0.1,shuffled,0.6408225598469798,0.7088912778940543,0.865615142493706
reference impl.,60,5,0.1,shuffled,0.440185476806927,0.8376870343899174,0.9034768048008498
reference impl.,60,5,0.1,shuffled,0.8756267803359463,0.5660199248761063,0.794558401190546
reference impl.,60,5,0.1,shuffled,0.8012853807738926,0.6089917900488239,0.7978781760872957
reference impl.,60,5,0.1,shuffled,0.7350931466697023,0.6491980733521088,0.8229653595455345
reference impl.,60,5,0.1,shuffled,0.8605100179059799,0.5745549742636383,0.7224016103485472
reference impl.,60,5,0.1,shuffled,0.930390435570353,0.5360130088459633,0.7350819793279357
reference impl.,60,5,0.1,shuffled,0.5420502351929476,0.772905962366113,0.9084006862644117
reference impl.,60,5,0.1,shuffled,0.5584299405217236,0.7622857604756831,0.8737724077718091
reference impl.,60,5,0.1,shuffled,0.7600067157163606,0.6338701378647869,0.8146080988953099
reference impl.,60,5,0.1,shuffled,0.2845219462119898,0.925109826692973,0.9647620827471317
reference impl.,60,5,0.1,shuffled,0.3015538775342279,0.9166451139250444,0.9668457975334064
reference impl.,60,5,0.1,shuffled,0.6772652407991774,0.6855474635470988,0.8658903047099687
reference impl.,60,5,0.1,shuffled,0.33396926091982354,0.8996564027629738,0.9434403371555548
reference impl.,60,5,0.1,shuffled,0.4383170370101949,0.8388404432205324,0.9209452642619986
reference impl.,60,5,0.1,shuffled,0.9712414369608345,0.5145859572598451,0.7594999579551858
reference impl.,60,5,0.1,shuffled,0.2811252365982131,0.9267570908954981,0.9684250700035211
reference impl.,60,5,0.1,shuffled,0.23785136777317079,0.9464558922801254,0.9800510157192167
reference impl.,60,5,0.1,shuffled,0.3393923494276451,0.8967104623563978,0.9571553055870085
reference impl.,60,5,0.1,shuffled,0.3209907086325182,0.9065895173259365,0.956770793457976
reference impl.,60,5,0.1,shuffled,0.181494380148777,0.9681102451953411,0.9879133701379941
reference impl.,60,5,0.1,shuffled,0.5438503833306216,0.7717399692752828,0.8924824956093331
reference impl.,60,5,0.1,shuffled,0.6305701249183072,0.7155027423177677,0.8485842990902641
reference impl.,60,5,0.1,shuffled,0.7639768948736045,0.6314483920630771,0.7875832090786449
reference impl.,60,5,0.1,shuffled,0.5605221429548921,0.7609278333324616,0.8650131376514593
reference impl.,60,5,0.1,shuffled,0.674161178176248,0.6875246548163219,0.809678222620826
reference impl.,60,5,0.1,shuffled,1.1403142759578782,0.43472275909915686,0.5880112961418602
reference impl.,60,5,0.1,shuffled,0.6156249601560269,0.7251662687427362,0.8521149368231598
reference impl.,60,5,0.1,shuffled,0.8180523355698511,0.5990859301210101,0.7468785448622158
reference impl.,60,5,0.1,shuffled,0.7580249848673599,0.6350811682451317,0.7957879896355062
reference impl.,60,5,0.1,shuffled,0.32870419399078044,0.9024892436365695,0.9573483378267074
reference impl.,60,5,0.1,shuffled,0.18065232840823855,0.9683961366567041,0.9856706942486275
reference impl.,60,5,0.1,shuffled,0.6645835101166991,0.6936394171731436,0.8267748706391145
reference impl.,60,5,0.1,shuffled,0.5804449185067788,0.7479899807053134,0.8753461637870571
reference impl.,60,5,0.1,shuffled,0.3926992641368483,0.8663914281629767,0.9401919820873649
reference impl.,60,5,0.1,shuffled,0.4483134809846569,0.8326498823526434,0.9283903647357539
reference impl.,60,5,0.1,shuffled,0.53359116566435,0.7783800082690661,0.8579308674894915
reference impl.,60,5,0.1,shuffled,0.8950544467353815,0.5552093323764996,0.7324046063024126
reference impl.,60,5,0.1,shuffled,0.9015294913433395,0.5516463980148119,0.7331089824333383
reference impl.,60,5,0.1,shuffled,1.122374471595444,0.4425318308227391,0.587830173912821
reference impl.,60,5,0.1,shuffled,0.7957714709787361,0.6122752990433152,0.7365374396238724
reference impl.,60,5,0.1,shuffled,0.5301303650057215,0.7806168441774305,0.8578807673795097
reference impl.,60,5,0.1,shuffled,0.5307682799284463,0.7802046677800926,0.9042763855496061
reference impl.,60,5,0.1,shuffled,0.5758820602318157,0.7509536281479254,0.8926842311807885
reference impl.,60,5,0.1,shuffled,0.22864409952418877,0.9503191000149075,0.9820902542601284
reference impl.,60,5,0.1,shuffled,0.6117305119118337,0.7276885845201795,0.804175611188712
reference impl.,60,5,0.1,shuffled,0.4206242720749238,0.8496719743462732,0.949856491515994
reference impl.,60,5,0.1,shuffled,0.4860027362072378,0.8089314708712162,0.8704908215029502
reference impl.,60,5,0.1,shuffled,0.7681536703381077,0.6289070610398261,0.7612517140781984
reference impl.,60,5,0.1,shuffled,0.36161159936351794,0.8843586545405674,0.9422933290791259
reference impl.,60,5,0.1,shuffled,0.45749336060820783,0.8269245474966633,0.9188956885803546
reference impl.,60,5,0.1,shuffled,0.9537146223006973,0.5236776720285133,0.7109313615939488
reference impl.,60,5,0.1,shuffled,0.8660785601887176,0.5713985085470601,0.7126532860340548
reference impl.,60,5,0.1,shuffled,0.8850543518479383,0.560751476957551,0.7722333989279941
reference impl.,60,5,0.1,shuffled,0.5647991546072199,0.7581512144241364,0.8938719999491155
reference impl.,60,5,0.1,shuffled,0.4811551958567419,0.8120110580721901,0.9015892132347447
reference impl.,60,5,0.1,shuffled,0.9298038433041348,0.5363266979136871,0.6328600089050985
reference impl.,60,5,0.1,shuffled,0.28416243917032713,0.9252848304778623,0.9719473450578556
reference impl.,60,5,0.1,shuffled,0.8494400361201184,0.580872437012441,0.7764535139835298
reference impl.,60,5,0.1,shuffled,0.9290721261839349,0.5367182318350772,0.7374128626748983
